Id,Title,Body,Tags,Type
,Foobar - Test cases not passing - Disorderly escape (python),"0/10 test cases are passing.
 
 
 
 Here is the challenge description:
 
 
 
 (to keep formatting nice - i put the description in a paste bin)
 
 Link to challenge description: [https://pastebin.com/UQM4Hip9][1]
 
 
 
 
 
  [1]: https://pastebin.com/UQM4Hip9
 
 
 
 
 
 Here is my trial code - PYTHON - (0/10 test cases passed)
 
 
 
  from math import factorial
 
  from collections import Counter
 
  from fractions import gcd
 
  
 
  def cycle_count(c, n):
 
  cc=factorial(n)
 
  for a, b in Counter(c).items():
 
  cc//=(a**b)*factorial(b)
 
  return cc 
 
  
 
  def cycle_partitions(n, i=1):
 
  yield [n]
 
  for i in range(i, n//2 + 1):
 
  for p in cycle_partitions(n-i, i):
 
  yield [i] + p
 
  
 
  def solution(w, h, s): 
 
  grid=0
 
  for cpw in cycle_partitions(w):
 
  for cph in cycle_partitions(h): 
 
  m=cycle_count(cpw, w)*cycle_count(cph, h)
 
  grid+=m*(s**sum([sum([gcd(i, j) for i in cpw]) for j in cph]))
 
  
 
  return grid//(factorial(w)*factorial(h))
 
  
 
  print(solution(2, 2, 2)) #Outputs 7
 
 
 
 This code works in my python compiler on my computer but not on the foobar challenge??
 
 
 
 Am I losing accuracy or something?
 
 
 
 Thank you for any time and help you can provide.
 
 
 
 If you downvote, can you provide a reason and not be so rude as this is a good question. I don't see anythign wrong with it.",<python><math><factorial><fractions>,1
,How can I estimate standard error in maximum likelihood destinati in,<p>I canâ€™t estimate standard error for parametri in maximum likelihood estimation. How could I do?</p>,<r><log-likelihood>,1
,Enable remote errors with ASP.NET Core,"<p>Normal ASP.NET (not core) applications could add this to the web.config to see errors from remote locations:</p>
 
 <pre><code>&lt;system.webServer&gt;
  &lt;httpErrors errorMode=""Detailed"" /&gt;
 &lt;/system.webServer&gt;
 </code></pre>
 
 <p>It was helpful for when you could not login to the actual server to see what the error message was.</p>
 
 <p>I can't seem to find the same setting in .Net Core.</p>
 
 <p><strong>How do I turn on remote error messages in ASP.NET Core?</strong></p>",<asp.net-core><.net-core><asp.net-core-3.1>,1
,How to excecute script every 6 hours? JQUERY,"I need to refresh token every 6hours so then I can use an api without doing login again.
 
 
 
 I'm trying like this:
 
 
 
  setInterval(function(){
 
  var code = window.location.href.split(""="").pop(); 
 
  var xhr = new XMLHttpRequest();
 
  xhr.open(""POST"", ""https://api.mercadolibre.com/oauth/token?grant_type=authorization_code&client_id=""+appID+""&client_secret=""+secretKey+""&code=""+code+""&redirect_uri=""+redirectUri, true);
 
  xhr.onload = function () { 
 
  console.log(xhr.responseText);
 
  };
 
  xhr.send();
 
  } 
 
  }, 21600);
 
 
 
 Any Idea how could achieve this?",<javascript>,1
,Java arraylist project String and Ints,"<p>I have to make a project using an array list and reading data from a file
 The file will contain input that looks something like this: </p>
 
 <p>4</p>
 
 <p>34 F</p>
 
 <p>23 M</p>
 
 <p>32 M</p>
 
 <p>43 F</p>
 
 <p>The 4 refers to how many racers there are; the numbers represent that racer's score and the F and M represent gender
 I have to output:
 Lowest score overall,
 Lowest female score,
 Lowest male score</p>
 
 <p>So from the data I inputted above, it would output</p>
 
 <p>23</p>
 
 <p>34</p>
 
 <p>32 </p>
 
 <p>This is what I have. I am in an intro java class and so it's not supposed to be a difficult project. I have no idea what to do. Please help. </p>
 
 <pre><code>import java.util.Scanner;
 import java.io.File;
 import java.io.IOException;
 import java.util.ArrayList;
 
 public Class Num
 
 public static void main(String[] args) throws IOException {
  Scanner inFile = new Scanner(new File(""input""));
 
  ArrayList&lt;String&gt; list = new ArrayList&lt;&gt;();
  ArrayList&lt;Integer&gt; scores = new ArrayList&lt;Integer&gt;();
 
  int time = 0;
  String gender = """";
 
  while (inFile.hasNext()){
  list.add(inFile.nextLine());
  scores.add(inFile.nextInt());
  }
  int num = list.size();
 
 
 }
 
 }
 </code></pre>",<java><arraylist>,1
,Is there a python function to replace a specific index in a specific list that is in a text file?,"<p>What I want to do:
 I have a few lists in a text file now and want to change just 1 element of 1 of the lists using python.
 What I have done so far:</p>
 
 <p>Current txt file:</p>
 
 <pre><code>food,bought
 oranges,yes
 strawberry,no
 apples,no
 </code></pre>
 
 <p>I want it to appear like this after using the code to replace one of the ""no"" to ""yes"":</p>
 
 <pre><code>food,bought
 oranges,yes
 strawberry,no
 apples,yes
 </code></pre>
 
 <p>Is there any way to specifically change one index of the list?</p>",<python>,1
,"when i want to connect have this problem ""error"": ""Internal Server Error"", ""message"": ""No message available"",","<p><a href=""https://i.stack.imgur.com/waLH8.png"" rel=""nofollow noreferrer""> i have this code i can create a user i can get the username and password but i have an error when i want to connect </a></p>
 
 <p>@PostMapping(""/signin"")</p>
 
 <pre><code>public ResponseEntity&lt;?&gt; authenticateUser(@Valid @RequestBody LoginRequest loginRequest) {
 
  System.out.println(""a""+loginRequest.getUsername()+loginRequest.getPassword());
  Authentication authentication = authenticationManager.authenticate(
  new UsernamePasswordAuthenticationToken(loginRequest.getUsername(), loginRequest.getPassword()));
  System.out.println(""a""+loginRequest.getUsername()+loginRequest.getPassword());
  // new RuntimeException(""Error: cccccc is not found."");
  SecurityContextHolder.getContext().setAuthentication(authentication);
  String jwt = jwtUtils.generateJwtToken(authentication);
  new RuntimeException(""Error: cccccc is not found.""+ jwt);
  // new RuntimeException(""Error: cccccc is not found."");
  UserDetailslmpl userDetails = (UserDetailslmpl) authentication.getPrincipal();
  List&lt;String&gt; roles = userDetails.getAuthorities().stream()
  .map(item -&gt; item.getAuthority())
  .collect(Collectors.toList());
  // new RuntimeException(""Error: aaaa is not found."");
  return ResponseEntity.ok(new JwtResponse(jwt,
  userDetails.getId(),
  userDetails.getUsername(),
  userDetails.getEmail(),
  roles));
 }
 </code></pre>
 
 <p><a href=""https://i.stack.imgur.com/LftFB.png"" rel=""nofollow noreferrer"">this is the error</a></p>
 
 <p><a href=""https://i.stack.imgur.com/DZSHG.png"" rel=""nofollow noreferrer"">the error on postman</a></p>",<spring><spring-boot><spring-security><jwt><jwt-auth>,1
,How can I read in a specific number of characters from a line? (C++),"<p>I am working on a homework assignment where I need to error check the first line of a .txt file. In this case, the first line of the text file should read ""Number of samples: "", followed by an unspecified number. If the line DOES NOT start with ""Number of samples: "", I need to terminate the program after displaying an error message. Assuming that the line DOES start with the proper string, I need to read in the number as an unsigned integer. </p>
 
 <p>In summary, I need to read in 19 characters from a .txt file line. How do I go about doing that, while still being able to read in the rest of the line to store it as a variable?</p>
 
 <p>The libraries I'm using are iostream, string, ofstream, and ifstream if that matters.</p>",<c++><string><ifstream>,1
,Python if something repeat function,"<p>I don't how to make the script repeat this function if the user doesn't input the correct information.</p>
 
 <pre><code>def installer(x):
 if x == ""Y"" or x == ""y"":
  print(""Ok, Getting On with the install"")
  noncustompath()
 elif x == ""N"" or x == ""n"":
  print(""Ok, Cool"")
 else:
  #Repeat function
 </code></pre>
 
 <p>Thanks.</p>",<python><if-statement>,1
,Adding 2 array `type`s in Golang,"<p>I have a <code>type</code> called <code>EmployeeList</code> which is just an array of <code>Employee</code> structs. </p>
 
 <p>If I have to add/combine <code>EmployeeList</code> objects, I thought I could add them as follows</p>
 
 <pre><code>package main
 
 import (
  ""fmt""
 )
 
 type Employee struct {
  Id int `json:""id""`
  Name string `json:""name""`
 }
 
 type EmployeeList []Employee
 
 func main() {
  listA := EmployeeList{
  Employee{Id: 1, Name: ""foo""},
  Employee{Id: 2, Name: ""bar""},
  }
 
  listB := EmployeeList{
  Employee{Id: 3, Name: ""baz""},
  }
 
  // Print the combined lists
  fmt.Println(append(listA, listB))
 }
 </code></pre>
 
 <p>However the <code>append</code> is throwing an error:</p>
 
 <pre><code>./prog.go:24:21: cannot use listB (type EmployeeList) as type Employee in append
 </code></pre>
 
 <p>I get that it has to do with a mismatched / unexpected type, but I'm not sure how to add these two lists together? </p>
 
 <p>Thanks!</p>",<arrays><go><struct>,1
,Why we are using equals() method in HashMap and HashSet without implementing comparator interface?,"<p>Why we are using equals() method in HashMap and HashSet without implementing the comparator interface?. I have seen some example programs in the above concept. But there without comparator interface, they are using equals() and hashcode() method. My question is ,can we use those methods without comparator interface? And also can we use equals() and hashcode() and compareTo() methods with comparable interface ?</p>",<java><collections>,1
,Looping through JSON and printing child nodes,"I have the following JSON:
 
 
 
 <!-- begin snippet: js hide: false console: true babel: false -->
 
 
 
 <!-- language: lang-js -->
 
 
 
  var departments = {
 
  ""Department-1"": [{
 
  ""fr"": ""Dept 1 - French"",
 
  ""en"": ""Dept 1""
 
  }],
 
  ""Department-2"": [{
 
  ""fr"": ""Dept 2 - French"",
 
  ""en"": ""Dept 2""
 
  }],
 
  ""Department-3"": [{
 
  ""fr"": ""Dept 3 - French"",
 
  ""en"": ""Dept 3""
 
  }]
 
  }
 
 
 
 <!-- end snippet -->
 
 
 
 What I'm trying to do is, if the user is on the French site (/fr), then show the French (fr) headers. To achieve this, I'm trying to loop through the object.
 
 
 
 Here's what I have tried to far:
 
 
 
 <!-- begin snippet: js hide: false console: true babel: false -->
 
 
 
 <!-- language: lang-js -->
 
 
 
  if (window.location.href.indexOf(""fr"") > -1) {
 
  for (var key in departments) {
 
  if (departments.hasOwnProperty(key)) {
 
  console.log(key + "" -> "" + departments[key]);
 
  $("".department"").append('<option value=""' + key + '"">' + key + '</option>');
 
  }
 
  }
 
  }
 
 
 
 <!-- end snippet -->
 
 
 
 The above has the following console log:
 
 
 
  Department-1 -> [object Object]
 
  Department-2 -> [object Object]
 
  Department-3 -> [object Object]
 
 
 
 And my `select` markup looks like this:
 
 
 
  <select class=""department"" name=""department"" id=""department"">
 
  <option>Department-1</option>
 
  <option>Department-2</option>
 
  <option>Department-3</option>
 
  </select>
 
 
 
 Whereas I'm after:
 
 
 
  <select class=""department"" name=""department"" id=""department"">
 
  <option>Dept 1 - French</option>
 
  <option>Dept 2 - French</option>
 
  <option>Dept 3 - French</option>
 
  </select>",<javascript><json><loops>,1
,Date Split and remove of timezone,"I have array which contains the following the dates 
 
 ```
 
 {
 
  Mon Feb 17 2020 00:00:00 GMT+0530 (India Standard Time)
 
 ,Tue Feb 18 2020 00:00:00 GMT+0530 (India Standard Time)
 
 ,Wed Feb 19 2020 00:00:00 GMT+0530 (India Standard Time)
 
 ,Thu Feb 20 2020 00:00:00 GMT+0530 (India Standard Time)
 
 }
 
 ```
 
 How can i remove the time zone and convert this date to (""date/month/year"") i need these with the (/)
 
 and return them to a grid column wise.
 
 example like this
 
 
 
 <!-- begin snippet: js hide: false console: true babel: false -->
 
 
 
 <!-- language: lang-html -->
 
 
 
  - |[17/02/2020] | [18/02/2020] | [19/02/2020]
 
  1 ----- | - | - | -
 
  2 ----- | - | - | -
 
 
 
 <!-- end snippet -->
 
 
 
 <!-- begin snippet: js hide: false console: true babel: false -->
 
 
 
 <!-- language: lang-js -->",<javascript><arrays><model-view-controller>,1
,"HTTP Request, Object/Array Destructuring","<p>I have an array of objects, that are on an api.</p>
 
 <pre><code>{
  ""ErrorCode"": 0,
  ""ErrorMessage"": null,
  ""Warehouses"": [
  {
  ""Code"": null,
  ""Name"": ""Depozit Fabrica"",
  ""WarehouseID"": ""cb4fbab4-b8db-4807-a2b0-fad710f1fd9e""
  },
  {
  ""Code"": ""3"",
  ""Name"": ""Depozit Magazin"",
  ""WarehouseID"": ""dfa08a15-e3a0-4d43-8af6-c24a9d43101c""
  },
  {
  ""Code"": null,
  ""Name"": ""Depozit Ograda"",
  ""WarehouseID"": ""0dc8318d-305c-4e09-a31c-aa6fd44bf2ca""
  }
  ]
 }
 </code></pre>
 
 <p>I got the ""Name"" of ""Warehouses"" showed in my DOM. These ""Name"" have different ID's. SO, what I'm trying to do is everytime I click on a certain ""Name"" object, I get its ID and further call another REST API, with this ID, that shows an assortment list for example.</p>
 
 <pre><code>async function getWarehouse() {
  const response = await fetch(url);
  const data = await response.json();
  const { Warehouses } = data;
 
  for (var i = 0; i &lt; Warehouses.length; i++) {
  const dataItem = Warehouses[i].Name;
  console.log(dataItem);
 
  document.getElementById(""depList"").innerHTML += 
  `
  &lt;ul&gt;
  &lt;li class=""data-item""&gt;${dataItem}&lt;/li&gt;
  &lt;/ul&gt;
  `
 ... 
 </code></pre>",<javascript><arrays><rest><api><object>,1
,Translate ECMAScript 6's arrow function to a regular function,"<p>Im trying to convert the script below to a normal function, but fail to understand how. </p>
 
 <p>The script counts the numbers of instances (model) in a Array (productList.Lockers) and appends it to a target div. </p>
 
 <pre><code>productList.Lockers.forEach(o =&gt; $('#' + o.model).siblings('#modelcount').text((i, t) =&gt; ( parseInt(t, 10) || 0) + 1 ));
 var modelCount = document.getElementById('allcount');
 modelCount.innerHTML = productList.Lockers.length;
 </code></pre>",<javascript>,1
,Hello. I want an efficient way to truncate unwanted part from string in a DataFrame column,"Data looks like these.
 
 
 
 Particulars<br/>
 
 IMPS/P2A/924413019791/CRYSTALV/THEGREAT/<br/>
 
 MOB/QYW6RJS14956/Ratnakar Bank CreditCard<br/>
 
 IMPS/P2A/924517325604/rajdha/HDFCBAN/X539003/<br/>
 
 BY CASH DEPOSIT-BNA/SWRO12802/9635/040919/JABALPU<br/>
 
 IMPS/P2A/924809539696/pradee/THEGREA/X783336/<br/>
 
 IMPS/P2A/924911569760/HARISHMA/ICICIBAN/NA<br/>
 
 IMPS/P2A/924916252301/pradee/THEGREA/X783336/<br/>
 
 BY CASH DEPOSIT-BNA/SWRO12802/462/070919/JABALPU<br/>
 
 AXMOB/MBR/38VRWY425344/915010029584916/080919<br/>
 
 NEFT/MB/AXMB192527472717/Pradeep sbi<br/>
 
 
 
 I need it in this manner. To be truncated after second forward slash(/)
 
 
 
 IMPS/P2A<br/>
 
 MOB/QYW6RJS14956<br/>
 
 IMPS/P2A<br/>
 
 BY CASH DEPOSIT-BNA/SWRO12802<br/>
 
 IMPS/P2A
 
 IMPS/P2A
 
 IMPS/P2A
 
 BY CASH DEPOSIT-BNA/SWRO12802<br/>
 
 AXMOB/MBR
 
 NEFT/MB
 
 
 
 Obviously I have used lstrip and rstrip here but it doesnt work. Please let me know if there is any other way I can solve this problem. Any recommendations are welcome. Thanks in advance and please ignore any mistakes in posting my question as it is my first time.",<python><pandas><dataframe>,1
